0 48039 48015
1 48021 47992
2 48011 47981
3 48029 47930
4 48039 47809
5 48021 47793
6 48044 47949
7 48043 47978
8 48015 47985
9 48045 48007
10 48024 47997
11 48041 48018
12 48033 48008
13 48039 48012
14 48031 48007
15 48045 48019
16 48043 48017
17 48015 47990
18 48041 48016
19 48009 47985
20 48029 48002
21 48045 48019
22 48044 48018
23 48045 48018
24 48045 48021
25 48045 48021
26 48037 48013
27 48019 47993
28 48049 48024
29 48049 48025
30 48049 48024
31 48047 48021
32 48047 48023
33 48047 48023
34 48033 48008
35 48047 48023
36 48045 48022
37 48047 48023
38 48043 48021
39 48045 48021
