0 48047 48024
1 48047 47377
2 48047 47900
3 48049 35590
4 48019 34018
5 48051 45157
6 48049 39986
7 48049 45683
8 48049 47986
9 48049 47983
10 48031 48004
11 48049 48024
12 48047 48021
13 48045 48021
14 48045 48022
15 48043 48019
16 48045 48021
17 48021 47997
18 48043 48019
19 48029 48005
20 48045 48020
21 48037 48014
22 48045 48022
23 48021 47999
24 48040 48014
25 48047 48022
26 48043 48017
27 48047 48022
28 48047 48022
29 48027 48004
30 48047 48024
31 48047 48023
32 48047 48023
33 48048 48025
34 48035 48012
35 48030 48007
36 48047 48025
37 48007 47985
38 48041 48019
39 48013 47991
