0 48047 47048
1 48047 46077
2 48048 47182
3 48041 46372
4 48047 45330
5 48007 45181
6 48010 46507
7 48031 46288
8 48043 47437
9 48041 47705
10 48031 47867
11 48027 47890
12 48043 47618
13 48043 47723
14 48041 47953
15 48045 47538
16 48045 47547
17 48045 47313
18 48023 47189
19 48019 47690
20 48045 47568
21 48045 47503
22 48037 47644
23 48031 47600
24 48007 47507
25 48047 47797
26 48049 47720
27 48047 47646
28 48047 44440
29 48047 47828
30 48039 47890
31 48047 47600
32 48045 47744
33 48045 47864
34 48045 47913
35 48023 47884
36 48017 47848
37 48045 47850
38 48033 47937
39 48019 47715
