0 48045 47364
1 48021 46629
2 48047 46985
3 48039 45119
4 48045 44210
5 48045 45184
6 48045 46045
7 48045 45546
8 48037 47523
9 48029 47060
10 48045 47821
11 48031 47896
12 48045 47666
13 48045 47861
14 48037 47599
15 48032 47877
16 48005 47890
17 48045 47817
18 48045 47733
19 48047 47654
20 48047 47539
21 48047 47645
22 48025 47842
23 48017 47795
24 48045 47786
25 48017 47697
26 48037 47656
27 48045 47747
28 48045 41710
29 48016 47665
30 48045 47784
31 48045 47886
32 48015 47667
33 48047 47856
34 48045 47760
35 48035 47792
36 48033 47898
37 48047 47833
38 48021 47736
39 48045 47766
