0 48023 48000
1 48009 47921
2 48045 47976
3 48023 46298
4 48016 46094
5 48020 45493
6 48047 45504
7 48047 45873
8 48048 47977
9 48047 47976
10 48019 47994
11 48047 48022
12 48035 48005
13 48032 48004
14 48047 48023
15 48047 48022
16 48045 48021
17 48047 48023
18 48007 47985
19 48027 48005
20 48035 48010
21 48017 47992
22 48045 48021
23 48045 48021
24 48045 48022
25 48007 47984
26 48045 48022
27 48045 48022
28 48045 48023
29 48045 48022
30 48029 48004
31 48013 47990
32 48047 48019
33 48047 48023
34 48047 48024
35 48047 48024
36 48009 47986
37 48045 48023
38 48015 47993
39 48045 48023
