0 48048 48023
1 48047 48009
2 48011 47981
3 48041 47717
4 48047 46699
5 48045 47644
6 48045 47401
7 48045 47845
8 48047 48007
9 48041 48008
10 48015 47985
11 48047 48018
12 48047 48018
13 48045 48016
14 48047 48019
15 48045 48021
16 48023 47998
17 48045 48021
18 48023 47997
19 48031 48005
20 48045 48020
21 48045 48020
22 48031 48008
23 48045 48020
24 48045 48020
25 48013 47990
26 48035 48008
27 48047 48022
28 48021 47994
29 48009 47982
30 48025 47999
31 48045 48019
32 48039 48015
33 48017 47993
34 48045 48021
35 48031 48008
36 48041 48015
37 48032 48006
38 48047 48022
39 48047 48022
