0 48047 48023
1 48039 47962
2 48023 47998
3 48017 47913
4 48045 47935
5 48025 47816
6 48015 47841
7 48045 47910
8 48045 48014
9 48009 47970
10 48045 48018
11 48037 48012
12 48039 48014
13 48031 48006
14 48007 47982
15 48045 48021
16 48047 48020
17 48047 48022
18 48047 48021
19 48045 48017
20 48039 48013
21 48045 48019
22 48043 48018
23 48047 48021
24 48045 48020
25 48045 48021
26 48045 48021
27 48037 48014
28 48020 47997
29 48045 48020
30 48045 48022
31 48046 48022
32 48015 47992
33 48035 48014
34 48045 48023
35 48047 48023
36 48033 48009
37 48015 47990
38 48047 48023
39 48023 47999
