0 48049 48025
1 48049 48009
2 48017 47990
3 48047 47960
4 48041 47927
5 48011 47770
6 48033 47909
7 48007 47940
8 48033 48004
9 48025 47983
10 48033 48008
11 48047 48021
12 48025 47998
13 48047 48022
14 48042 48017
15 48039 48014
16 48047 48022
17 48047 48023
18 48039 48015
19 48017 47989
20 48016 47991
21 48037 48012
22 48047 48020
23 48023 47998
24 48035 48008
25 48014 47984
26 48045 48011
27 48045 48011
28 48045 48016
29 48043 48015
30 48047 48020
31 48047 48021
32 48009 47983
33 48029 48004
34 48045 48018
35 48013 47987
36 48034 48008
37 48034 48009
38 48031 48006
39 48029 48006
