0 48045 48021
1 48045 48011
2 48047 48021
3 48047 47939
4 48047 47795
5 48037 47769
6 48047 47856
7 48048 47883
8 48047 48011
9 48047 48016
10 48039 48013
11 48045 48019
12 48047 48021
13 48025 48000
14 48033 48007
15 48045 48021
16 48045 48021
17 48045 48021
18 48043 48019
19 48045 48020
20 48045 48022
21 48013 47989
22 48019 47995
23 48011 47987
24 48045 48020
25 48029 48005
26 48045 48013
27 48045 48006
28 48011 47981
29 48048 48023
30 48029 48005
31 48017 47993
32 48019 47994
33 48038 48013
34 48045 48020
35 48047 48022
36 48047 48022
37 48023 47999
38 48011 47987
39 48047 48023
