0 48041 48019
1 48045 47583
2 48021 47653
3 48045 35905
4 48015 36276
5 48031 40959
6 48045 35873
7 48045 33025
8 48045 47974
9 48037 47991
10 48035 48010
11 48047 48022
12 48035 48009
13 48048 48022
14 48047 48022
15 48048 48024
16 48025 48001
17 48047 48022
18 48047 48022
19 48047 48022
20 48047 48023
21 48047 48023
22 48048 48021
23 48009 47986
24 48027 48005
25 48045 48022
26 48045 48021
27 48045 48022
28 48017 47994
29 48045 48020
30 48045 48024
31 48041 48020
32 48046 48025
33 48037 48016
34 48045 48024
35 48045 48024
36 48015 47992
37 48047 48024
38 48047 48024
39 48034 48011
