0 48047 48021
1 48047 48021
2 48048 48022
3 48033 47966
4 48047 47815
5 48047 47776
6 48047 47942
7 48047 47982
8 48047 48014
9 48031 48002
10 48021 47995
11 48019 47993
12 48017 47992
13 48029 48004
14 48045 48020
15 48045 48022
16 48029 48006
17 48025 48003
18 48045 48023
19 48045 48021
20 48021 47996
21 48015 47988
22 48047 48021
23 48007 47980
24 48033 48005
25 48048 48022
26 48047 48006
27 48047 48020
28 48047 48021
29 48037 48013
30 48031 48006
31 48007 47983
32 48047 48023
33 48009 47984
34 48047 48022
35 48047 48020
36 48047 48022
37 48048 48022
38 48048 48024
39 48045 48021
