0 48047 48022
1 48039 48007
2 48011 47986
3 48033 47881
4 48034 47827
5 48045 47792
6 48041 47891
7 48020 47927
8 48011 47980
9 48045 48017
10 48047 48022
11 48041 48016
12 48007 47982
13 48037 48010
14 48025 47998
15 48047 48021
16 48047 48023
17 48045 48020
18 48013 47987
19 48045 48019
20 48037 48011
21 48041 48016
22 48045 48018
23 48045 48017
24 48045 48018
25 48045 48020
26 48047 48020
27 48029 48004
28 48047 48018
29 48047 48016
30 48048 48021
31 48047 48021
32 48047 48022
33 48048 48023
34 48041 48015
35 48039 48013
36 48011 47986
37 48017 47991
38 48015 47990
39 48045 48022
