0 48041 47128
1 48011 46566
2 48030 46179
3 48007 42552
4 48048 42850
5 48047 45247
6 48047 41016
7 48045 44171
8 48009 47172
9 48045 47648
10 48031 47843
11 48045 47922
12 48045 47684
13 48045 47910
14 48045 47644
15 48011 47873
16 48047 47894
17 48047 47766
18 48029 47706
19 48031 47924
20 48047 47709
21 48047 47704
22 48047 47838
23 48047 47845
24 48047 47592
25 48041 47681
26 48047 47637
27 48047 47591
28 48043 42695
29 48047 47555
30 48045 47807
31 48009 47717
32 48047 47604
33 48033 47596
34 48027 47805
35 48045 47823
36 48045 47989
37 48011 47932
38 48047 47970
39 48041 47914
