0 48045 48023
1 48045 47970
2 48015 47950
3 48047 46341
4 48045 46550
5 48015 35381
6 48035 40816
7 48041 46524
8 48035 47986
9 48045 47975
10 48045 48018
11 48021 47995
12 48045 48019
13 48045 48021
14 48017 47993
15 48021 47996
16 48037 48014
17 48045 48021
18 48045 48017
19 48027 48003
20 48035 47974
21 48048 48023
22 48047 48022
23 48029 48004
24 48017 47992
25 48047 48021
26 48047 48022
27 48047 48022
28 48047 48020
29 48047 48021
30 48035 48008
31 48021 47999
32 48013 47991
33 48045 48024
34 48023 48002
35 48007 47986
36 48024 48001
37 48047 48025
38 48047 48025
39 48048 48026
