0 48048 48025
1 48031 47929
2 48009 47958
3 48048 42819
4 48047 42811
5 48047 44609
6 48047 43288
7 48047 44641
8 48048 48002
9 48033 47960
10 48017 47994
11 48031 48009
12 48045 48019
13 48015 47991
14 48045 48020
15 48045 48020
16 48017 47991
17 48045 48019
18 48045 48022
19 48020 47997
20 48045 48022
21 48023 48000
22 48035 48011
23 48045 48022
24 48045 48018
25 48025 48001
26 48045 48019
27 48025 48001
28 48035 48012
29 48031 48007
30 48047 48023
31 48025 48002
32 48033 48006
33 48033 48009
34 48048 48022
35 48019 47996
36 48035 48012
37 48009 47986
38 48045 48020
39 48027 48005
