0 48045 47312
1 48037 46692
2 48023 46910
3 48031 46314
4 48045 46001
5 48043 45575
6 48023 46518
7 48047 46098
8 48047 47564
9 48047 47750
10 48047 47864
11 48048 47942
12 48047 47713
13 48033 47857
14 48031 47944
15 48051 47777
16 48051 47818
17 48049 47647
18 48049 47750
19 48047 47803
20 48035 47610
21 48017 47356
22 48047 47493
23 48019 47506
24 48047 47508
25 48047 47696
26 48047 47735
27 48029 47660
28 48043 41061
29 48017 47595
30 48039 47875
31 48045 47848
32 48007 47843
33 48045 47736
34 48045 47899
35 48045 47925
36 48045 47953
37 48047 47878
38 48047 47967
39 48047 47954
