0 48020 47230
1 48047 45995
2 48009 45533
3 48045 39907
4 48015 43871
5 48027 45132
6 48047 44694
7 48047 40960
8 48013 47426
9 48045 47720
10 48009 47816
11 48010 47873
12 48047 47662
13 48047 47909
14 48047 47959
15 48047 47914
16 48048 47889
17 48048 47800
18 48023 47705
19 48039 47544
20 48021 47548
21 48048 47564
22 48048 47912
23 48047 47807
24 48047 47725
25 48019 47679
26 48047 47658
27 48045 47574
28 48045 41797
29 48045 47620
30 48045 47772
31 48045 47826
32 48045 47761
33 48045 47743
34 48027 47687
35 48029 47689
36 48045 47803
37 48045 47996
38 48023 47975
39 48041 47866
