0 48039 47229
1 48015 43913
2 48033 42157
3 48023 37774
4 48045 30896
5 48037 44555
6 48045 32379
7 48045 32800
8 48047 40653
9 48047 43569
10 48047 46851
11 48047 47747
12 48048 47689
13 48047 47916
14 48045 47959
15 48011 47902
16 48031 47019
17 48047 47338
18 48045 47653
19 48045 47875
20 48033 47672
21 48045 47669
22 48045 47768
23 48043 47711
24 48009 47700
25 48045 47785
26 48035 47715
27 48045 47829
28 48045 41826
29 48016 47838
30 48047 47926
31 48045 47690
32 48017 47900
33 48031 47735
34 48047 47936
35 48047 47882
36 48047 48014
37 48047 47895
38 48047 47917
39 48029 47701
