0 48015 47150
1 48045 45379
2 48009 46193
3 48045 44128
4 48045 46111
5 48045 45572
6 48045 45537
7 48017 45078
8 48047 47190
9 48049 47622
10 48048 47875
11 48047 47548
12 48047 47499
13 48048 47876
14 48043 47918
15 48017 47846
16 48031 47805
17 48045 47718
18 48011 47172
19 48045 47885
20 48007 47713
21 48045 47535
22 48017 47724
23 48045 47703
24 48039 47509
25 48027 47438
26 48045 46972
27 48045 46997
28 48046 44288
29 48045 47541
30 48009 47660
31 48020 47751
32 48047 47826
33 48041 47863
34 48031 47914
35 48047 47967
36 48047 47829
37 48047 47970
38 48047 47796
39 48047 47893
