0 48039 48017
1 48045 47963
2 48047 48009
3 48009 44057
4 48047 45551
5 48045 44855
6 48017 45368
7 48045 45714
8 48045 48016
9 48025 47795
10 48009 47984
11 48041 48016
12 48045 48020
13 48005 47981
14 48045 48021
15 48045 48018
16 48045 48021
17 48045 48021
18 48037 48013
19 48047 48022
20 48045 48021
21 48047 48020
22 48047 48020
23 48047 48021
24 48047 48016
25 48027 47999
26 48043 47992
27 48009 47978
28 48045 47938
29 48045 47854
30 48045 48022
31 48019 47998
32 48043 48021
33 48045 48024
34 48029 48007
35 48013 47990
36 48047 48024
37 48033 48010
38 48015 47992
39 48023 48000
