0 48047 48022
1 48045 48014
2 48045 48022
3 48041 47965
4 48009 47933
5 48021 47812
6 48045 47932
7 48017 47933
8 48006 47978
9 48025 47995
10 48047 48022
11 48039 48012
12 48047 48022
13 48047 48022
14 48007 47981
15 48015 47990
16 48020 47993
17 48045 48020
18 48043 48017
19 48045 48019
20 48045 48020
21 48015 47991
22 48045 48021
23 48045 48020
24 48016 47990
25 48047 48020
26 48048 48021
27 48048 48023
28 48045 48020
29 48045 48020
30 48045 48021
31 48015 47990
32 48031 48006
33 48048 48021
34 48047 48023
35 48047 48022
36 48047 48022
37 48045 48021
38 48037 48014
39 48037 48014
