0 48045 48021
1 48013 47976
2 48045 48017
3 48045 47956
4 48045 47917
5 48047 47862
6 48047 47935
7 48047 47963
8 48047 47990
9 48048 47831
10 48047 48020
11 48033 48006
12 48031 48004
13 48047 48024
14 48047 48019
15 48047 48021
16 48047 48022
17 48047 48022
18 48025 48002
19 48016 47991
20 48048 48024
21 48045 48021
22 48047 48023
23 48047 48023
24 48045 48020
25 48045 48019
26 48033 48009
27 48013 47990
28 48019 47995
29 48021 47996
30 48039 48014
31 48047 48021
32 48047 48023
33 48017 47993
34 48047 48023
35 48047 48023
36 48029 48005
37 48021 47997
38 48011 47987
39 48047 48023
