0 48047 47370
1 48047 46688
2 48048 46889
3 48047 44571
4 48035 44844
5 48039 45495
6 48045 43563
7 48047 41886
8 48047 46036
9 48047 45607
10 48047 47896
11 48015 47921
12 48037 47658
13 48019 47866
14 48045 47951
15 48021 47685
16 48045 47583
17 48045 47777
18 48045 47741
19 48047 47654
20 48029 47664
21 48011 47549
22 48013 47612
23 48047 47506
24 48045 47721
25 48046 47696
26 48045 47486
27 48045 47750
28 48045 42191
29 48034 47770
30 48045 47909
31 48043 47693
32 48045 47746
33 48045 47698
34 48037 47900
35 48035 47887
36 48039 47891
37 48011 47909
38 48033 47884
39 48023 47845
