0 48045 48004
1 48013 47669
2 48047 48001
3 48047 46138
4 48047 46170
5 48033 45036
6 48047 46027
7 48045 46097
8 48031 47985
9 48047 47893
10 48047 48021
11 48029 48002
12 48045 48019
13 48019 47994
14 48043 48018
15 48009 47983
16 48045 48020
17 48045 48021
18 48013 47990
19 48045 48021
20 48009 47986
21 48047 48021
22 48041 48015
23 48039 48014
24 48031 48005
25 48047 48022
26 48047 48021
27 48047 48022
28 48047 48021
29 48047 48021
30 48037 48013
31 48015 47990
32 48048 48023
33 48047 48024
34 48031 48007
35 48045 48025
36 48027 48006
37 48035 48012
38 48039 48017
39 48015 47992
