0 48021 47299
1 48009 46996
2 48047 45203
3 48047 41445
4 48027 44043
5 48048 44701
6 48025 43662
7 48025 42470
8 48047 47194
9 48034 47383
10 48045 47852
11 48009 47897
12 48031 47648
13 48031 47901
14 48031 47865
15 48045 47820
16 48021 47834
17 48039 47715
18 48019 47728
19 48045 47498
20 48043 47668
21 48033 47640
22 48045 47861
23 48045 47837
24 48045 47785
25 48041 47632
26 48048 47666
27 48019 47676
28 48029 41589
29 48009 47769
30 48047 47937
31 48019 47706
32 48047 47628
33 48047 47853
34 48047 47831
35 48030 47899
36 48017 47826
37 48041 47988
38 48042 47804
39 48039 47781
