0 48011 47162
1 48037 47254
2 48045 46889
3 48045 45672
4 48044 43528
5 48015 45291
6 48048 46160
7 48047 46132
8 48047 47489
9 48019 47673
10 48047 47785
11 48048 47767
12 48045 47807
13 48009 47828
14 48043 47891
15 48047 47950
16 48047 47778
17 48047 47738
18 48047 47499
19 48045 47700
20 48029 47514
21 48047 47705
22 48045 47819
23 48045 47844
24 48045 47764
25 48045 47735
26 48013 47604
27 48045 47708
28 48035 44712
29 48017 47497
30 48043 47737
31 48047 47539
32 48047 47778
33 48033 47747
34 48045 47865
35 48009 47913
36 48047 47788
37 48021 47937
38 48016 47840
39 48045 47961
