0 48029 47029
1 48035 45735
2 48045 45766
3 48037 44527
4 48037 40733
5 48037 45142
6 48039 45156
7 48037 45545
8 48037 47288
9 48037 45547
10 48037 47892
11 48029 47894
12 48027 47710
13 48009 47864
14 48015 47932
15 48045 47766
16 48045 47921
17 48017 47700
18 48009 47691
19 48023 47907
20 48045 47522
21 48043 47506
22 48038 47838
23 48047 47736
24 48047 47536
25 48048 47421
26 48047 47587
27 48047 47755
28 48048 41120
29 48019 47612
30 48031 47888
31 48047 47667
32 48048 47672
33 48047 47464
34 48047 47800
35 48047 47590
36 48023 47745
37 48015 47922
38 48045 47988
39 48027 47716
