0 48025 48000
1 48048 48021
2 48045 48019
3 48047 47817
4 48021 47834
5 48048 47816
6 48047 47812
7 48045 47941
8 48013 47984
9 48031 48000
10 48009 47981
11 48045 48020
12 48045 48018
13 48020 47995
14 48045 48019
15 48019 47994
16 48043 48019
17 48033 48010
18 48039 48015
19 48034 48011
20 48045 48020
21 48047 48021
22 48013 47985
23 48031 48004
24 48047 48018
25 48047 48009
26 48029 48005
27 48031 48006
28 48047 48022
29 48047 48021
30 48047 48019
31 48047 48021
32 48048 48022
33 48027 48002
34 48013 47989
35 48047 48023
36 48047 48022
37 48047 48023
38 48015 47990
39 48047 48023
