0 48033 48010
1 48011 47838
2 48031 47986
3 48047 46581
4 48047 46530
5 48047 44980
6 48019 45974
7 48047 46625
8 48047 48008
9 48047 47963
10 48045 48018
11 48029 48005
12 48021 47997
13 48045 48019
14 48045 48021
15 48037 48012
16 48047 48023
17 48045 48021
18 48045 48021
19 48043 48018
20 48045 48018
21 48045 48022
22 48015 47992
23 48047 48017
24 48047 48020
25 48017 47896
26 48047 47383
27 48047 47423
28 48047 47502
29 48047 48022
30 48048 48023
31 48048 48024
32 48029 48007
33 48009 47987
34 48017 47995
35 48047 48025
36 48023 48003
37 48045 48025
38 48031 48010
39 48029 48007
