0 48047 47224
1 48027 44040
2 48039 46091
3 48011 45537
4 48048 44072
5 48047 44980
6 48047 45705
7 48045 44351
8 48045 46856
9 48033 46665
10 48019 47805
11 48029 47752
12 48047 47633
13 48045 47743
14 48045 47947
15 48045 47847
16 48047 47773
17 48035 47693
18 48016 47221
19 48047 47918
20 48047 47627
21 48045 47666
22 48045 47775
23 48045 47800
24 48023 47668
25 48039 47691
26 48027 47654
27 48031 47483
28 48009 45521
29 48043 47487
30 48017 47625
31 48045 47708
32 48043 47561
33 48007 47482
34 48047 47843
35 48037 47896
36 48045 47849
37 48047 47990
38 48047 47972
39 48047 47917
