0 48047 48022
1 48048 48021
2 48047 48022
3 48016 47937
4 48045 47921
5 48045 47918
6 48045 47968
7 48047 47972
8 48047 48013
9 48047 48005
10 48033 48005
11 48041 48013
12 48007 47981
13 48045 48019
14 48045 48020
15 48045 48022
16 48045 48022
17 48045 48021
18 48033 48010
19 48009 47986
20 48045 48021
21 48043 48020
22 48045 48019
23 48041 48014
24 48047 48013
25 48047 48021
26 48035 48008
27 48018 47990
28 48031 48006
29 48045 48019
30 48007 47984
31 48045 48022
32 48041 48014
33 48045 48022
34 48045 48022
35 48027 48001
36 48013 47987
37 48049 48023
38 48049 48023
39 48049 48024
