0 48020 47997
1 48021 47984
2 48009 47950
3 48035 47973
4 48045 47709
5 48041 47957
6 48031 47935
7 48043 47987
8 48047 48000
9 48009 47939
10 48006 47983
11 48033 48007
12 48025 48000
13 48045 48019
14 48045 48019
15 48045 48021
16 48047 48021
17 48027 48002
18 48047 48021
19 48047 48022
20 48047 48022
21 48029 48004
22 48045 48019
23 48031 48002
24 48029 48004
25 48035 48008
26 48047 47995
27 48047 48008
28 48009 47972
29 48045 48019
30 48045 48022
31 48020 47997
32 48043 48019
33 48016 47993
34 48045 48020
35 48045 48021
36 48019 47994
37 48047 48023
38 48007 47983
39 48011 47986
