0 48046 48024
1 48045 47960
2 48047 47944
3 48045 46242
4 48045 46296
5 48045 44189
6 48045 36945
7 48047 44382
8 48015 47925
9 48047 47936
10 48047 47349
11 48015 47199
12 48045 47268
13 48029 47546
14 48037 48012
15 48047 48022
16 48041 48017
17 48045 48021
18 48045 48021
19 48035 48011
20 48045 48020
21 48037 48013
22 48025 48001
23 48045 48021
24 48045 48021
25 48019 47995
26 48045 48020
27 48045 48021
28 48045 48021
29 48011 47987
30 48045 48020
31 48045 48022
32 48029 48007
33 48047 48022
34 48047 48024
35 48048 48025
36 48045 48023
37 48029 47929
38 48031 48009
39 48043 48023
