0 48013 47991
1 48047 47885
2 48033 47957
3 48016 45683
4 48015 46080
5 48045 45494
6 48045 45703
7 48017 46432
8 48031 47998
9 48015 47802
10 48045 48020
11 48045 48020
12 48029 47998
13 48045 48022
14 48011 47988
15 48045 48022
16 48045 48022
17 48045 48022
18 48047 48021
19 48047 48022
20 48027 48001
21 48047 48022
22 48039 48009
23 48025 47999
24 48048 48022
25 48048 48023
26 48047 48021
27 48007 47984
28 48045 48021
29 48033 48011
30 48035 48009
31 48045 48022
32 48047 48022
33 48047 48023
34 48021 47998
35 48035 48013
36 48009 47987
37 48043 48021
38 48047 48025
39 48048 48026
