0 48038 47098
1 48047 46513
2 48045 47401
3 48035 47143
4 48045 45915
5 48009 46780
6 48041 46054
7 48011 45411
8 48047 47154
9 48048 47403
10 48048 47574
11 48047 47622
12 48045 47347
13 48045 47616
14 48038 47872
15 48017 47800
16 48045 47433
17 48023 47463
18 48045 46953
19 48045 46962
20 48033 46768
21 48045 46856
22 48045 47668
23 48017 47779
24 48021 47632
25 48010 47702
26 48045 47582
27 48037 47674
28 48045 44192
29 48045 47464
30 48015 47711
31 48047 47533
32 48025 47426
33 48011 47601
34 48029 47735
35 48047 47627
36 48047 47834
37 48048 47882
38 48047 47687
39 48007 47633
