0 48023 47999
1 48015 47980
2 48047 48005
3 48045 47076
4 48042 47021
5 48047 47835
6 48045 46298
7 48019 45118
8 48047 48020
9 48029 47994
10 48033 48006
11 48045 48019
12 48045 48018
13 48021 47996
14 48039 48013
15 48049 48024
16 48025 47998
17 48049 48018
18 48027 48002
19 48049 48025
20 48049 48023
21 48048 48024
22 48047 48021
23 48047 48022
24 48047 48023
25 48041 48017
26 48031 48006
27 48048 48024
28 48048 48024
29 48049 48023
30 48049 48024
31 48048 48023
32 48031 48005
33 48025 47999
34 48047 48021
35 48047 48022
36 48030 48005
37 48047 48022
38 48025 48002
39 48045 48022
