0 48047 48021
1 48021 47994
2 48017 47988
3 48035 46210
4 48037 45457
5 48047 43896
6 48047 45180
7 48029 46235
8 48047 48011
9 48047 47951
10 48013 47986
11 48045 48014
12 48047 48018
13 48013 47769
14 48048 48022
15 48042 48008
16 48047 48014
17 48007 47975
18 48047 47548
19 48047 47282
20 48021 46804
21 48045 47802
22 48017 47992
23 48039 48015
24 48047 48022
25 48043 48017
26 48029 48005
27 48021 47996
28 48045 48020
29 48043 48019
30 48039 48015
31 48045 48021
32 48029 48006
33 48045 48022
34 48045 48023
35 48045 48022
36 48045 48022
37 48033 48011
38 48030 48006
39 48043 48019
