0 48025 47203
1 48045 46509
2 48045 47006
3 48015 45845
4 48025 45169
5 48037 44873
6 48013 43881
7 48034 35715
8 48045 47171
9 48045 47597
10 48045 47876
11 48045 47926
12 48045 47681
13 48047 47815
14 48049 47963
15 48049 47918
16 48047 47961
17 48048 47855
18 48047 47758
19 48043 47737
20 48019 47626
21 48045 47641
22 48045 47868
23 48045 47837
24 48031 47728
25 48033 47651
26 48045 47680
27 48033 47530
28 48023 42389
29 48013 47728
30 48043 47884
31 48033 47652
32 48027 47812
33 48047 47858
34 48045 47929
35 48045 47739
36 48045 47899
37 48037 47952
38 48031 47829
39 48048 47924
