0 48047 48025
1 48016 47904
2 48015 47965
3 48047 46534
4 48031 46504
5 48045 45608
6 48045 46524
7 48045 46559
8 48045 48016
9 48023 47880
10 48037 48008
11 48047 48021
12 48047 48020
13 48047 48019
14 48035 48008
15 48045 48020
16 48047 48016
17 48039 48014
18 48045 48021
19 48041 48017
20 48045 48021
21 48045 48020
22 48019 47992
23 48045 48021
24 48045 48021
25 48020 47994
26 48007 47984
27 48040 48014
28 48045 48022
29 48017 47994
30 48048 48023
31 48048 48022
32 48047 48025
33 48047 48025
34 48021 47999
35 48031 48006
36 48047 48025
37 48047 48025
38 48015 47993
39 48047 48025
