0 48034 48012
1 48031 48000
2 48034 48010
3 48023 47913
4 48033 47928
5 48029 47834
6 48045 47922
7 48023 47946
8 48045 48009
9 48029 47997
10 48033 48008
11 48047 48020
12 48029 48002
13 48047 48020
14 48047 48023
15 48047 48023
16 48047 48022
17 48027 48002
18 48034 48009
19 48017 47990
20 48039 48015
21 48021 47995
22 48045 48021
23 48045 48017
24 48045 48021
25 48047 48020
26 48047 48021
27 48049 48021
28 48049 48023
29 48049 48022
30 48041 48014
31 48047 48019
32 48047 48021
33 48047 48022
34 48017 47990
35 48033 48009
36 48025 48000
37 48017 47993
38 48017 47992
39 48047 48023
